region,year,genres,count
Africa,1916,Drama,1
Africa,1916,Historical fiction,1
Africa,1916,Silent film,1
Africa,1932,Black-and-white,1
Africa,1932,Drama,1
Africa,1936,Musical,1
Africa,1936,Romance Film,1
Africa,1937,Comedy,1
Africa,1937,Comedy film,1
Africa,1937,World cinema,1
Africa,1944,Drama,2
Africa,1944,Musical,1
Africa,1944,Romance Film,1
Africa,1946,Black-and-white,1
Africa,1947,Black-and-white,1
Africa,1947,Short Film,1
Africa,1948,Black-and-white,1
Africa,1948,Drama,1
Africa,1948,Romance Film,1
Africa,1949,Comedy,1
Africa,1949,Comedy film,1
Africa,1949,Drama,2
Africa,1949,Musical,1
Africa,1949,Romance Film,2
Africa,1951,Comedy film,1
Africa,1951,Crime Fiction,1
Africa,1951,Drama,1
Africa,1952,Black-and-white,2
Africa,1952,Comedy,1
Africa,1952,Costume drama,1
Africa,1952,Drama,1
Africa,1952,Epic,1
Africa,1952,Film adaptation,1
Africa,1952,Romance Film,1
Africa,1952,Romantic drama,1
Africa,1952,Tragedy,1
Africa,1953,Drama,1
Africa,1954,Black-and-white,1
Africa,1954,Crime Fiction,2
Africa,1954,Drama,3
Africa,1954,Mystery,1
Africa,1954,Romance Film,3
Africa,1955,Black-and-white,1
Africa,1955,Comedy,1
Africa,1955,Drama,4
Africa,1955,Musical,1
Africa,1955,Romance Film,2
Africa,1955,Romantic drama,1
Africa,1956,Action,1
Africa,1956,Black-and-white,1
Africa,1956,Crime Fiction,1
Africa,1956,Drama,3
Africa,1956,Musical,1
Africa,1956,Romance Film,2
Africa,1957,Drama,2
Africa,1957,Romance Film,2
Africa,1957,War film,1
Africa,1958,Crime Fiction,2
Africa,1958,Drama,4
Africa,1958,Ensemble Film,1
Africa,1958,Mystery,1
Africa,1958,Romance Film,2
Africa,1958,Slice of life story,1
Africa,1958,Tragicomedy,1
Africa,1958,World cinema,1
Africa,1959,Drama,2
Africa,1959,Romance Film,2
Africa,1959,Romantic drama,1
Africa,1959,World cinema,1
Africa,1960,Documentary,1
Africa,1960,Drama,3
Africa,1960,Romance Film,2
Africa,1961,Adventure,1
Africa,1961,Drama,2
Africa,1961,Western,1
Africa,1962,Adventure,1
Africa,1962,Black-and-white,1
Africa,1962,Drama,1
Africa,1963,Adventure,1
Africa,1963,Black-and-white,1
Africa,1963,Crime Fiction,1
Africa,1963,Documentary,1
Africa,1963,Drama,2
Africa,1963,Short Film,1
Africa,1963,Social problem film,1
Africa,1963,Thriller,1
Africa,1963,War film,1
Africa,1964,Black-and-white,1
Africa,1964,Mystery,1
Africa,1965,Action,2
Africa,1965,Adventure,1
Africa,1965,Comedy,2
Africa,1965,Drama,3
Africa,1965,World cinema,1
Africa,1966,Action,1
Africa,1966,Action/Adventure,1
Africa,1966,Adventure,1
Africa,1966,Black-and-white,1
Africa,1966,Comedy,1
Africa,1966,Crime Fiction,1
Africa,1966,Drama,2
Africa,1966,Historical drama,1
Africa,1966,Musical,1
Africa,1966,Political drama,1
Africa,1966,Thriller,1
Africa,1966,War film,2
Africa,1966,World cinema,2
Africa,1967,Action/Adventure,1
Africa,1967,Adventure,1
Africa,1967,Crime Fiction,1
Africa,1967,Drama,3
Africa,1967,Film adaptation,1
Africa,1967,Glamorized Spy Film,1
Africa,1967,Spy,1
Africa,1967,Thriller,1
Africa,1967,Western,1
Africa,1967,World cinema,3
Africa,1968,Comedy,1
Africa,1968,Drama,3
Africa,1968,Parody,1
Africa,1968,Satire,1
Africa,1968,World cinema,1
Africa,1969,Animation,1
Africa,1969,Crime Fiction,1
Africa,1969,Drama,4
Africa,1969,History,1
Africa,1969,Musical,1
Africa,1969,Mystery,1
Africa,1969,Political drama,1
Africa,1969,Political thriller,1
Africa,1969,Short Film,1
Africa,1969,Thriller,1
Africa,1969,World cinema,1
Africa,1970,Action,2
Africa,1970,Adventure,1
Africa,1970,Comedy-drama,1
Africa,1970,Documentary,1
Africa,1970,Drama,2
Africa,1970,Horror,1
Africa,1970,Mystery,1
Africa,1970,Romance Film,1
Africa,1970,Short Film,1
Africa,1970,War film,1
Africa,1971,Comedy,1
Africa,1971,Documentary,1
Africa,1971,Drama,1
Africa,1971,Short Film,1
Africa,1972,Action,1
Africa,1972,Adventure,1
Africa,1972,Drama,1
Africa,1973,Adventure,1
Africa,1973,Drama,2
Africa,1973,Road movie,1
Africa,1973,Romance Film,1
Africa,1973,Romantic drama,1
Africa,1973,Science Fiction,1
Africa,1973,World cinema,1
Africa,1974,Animals,1
Africa,1974,Animation,1
Africa,1974,Documentary,1
Africa,1974,Drama,1
Africa,1974,Educational,1
Africa,1974,Nature,1
Africa,1974,Short Film,1
Africa,1974,World cinema,1
Africa,1975,Black comedy,1
Africa,1975,Comedy,1
Africa,1975,Drama,4
Africa,1975,Satire,1
Africa,1975,Sex comedy,1
Africa,1975,War film,1
Africa,1975,World cinema,2
Africa,1976,Action,4
Africa,1976,Albino bias,2
Africa,1976,Black-and-white,1
Africa,1976,Comedy film,1
Africa,1976,Costume drama,2
Africa,1976,Drama,5
Africa,1976,Epic,2
Africa,1976,Historical fiction,1
Africa,1976,Horror,1
Africa,1976,Indie,2
Africa,1976,Mystery,1
Africa,1976,Period piece,3
Africa,1976,Political drama,2
Africa,1976,Science Fiction,1
Africa,1976,Thriller,2
Africa,1976,War film,4
Africa,1976,World cinema,2
Africa,1977,Avant-garde,1
Africa,1977,Crime Fiction,2
Africa,1977,Drama,5
Africa,1977,Experimental film,1
Africa,1977,Political drama,1
Africa,1977,Thriller,1
Africa,1978,Action,1
Africa,1978,Action/Adventure,1
Africa,1978,Drama,3
Africa,1978,Suspense,1
Africa,1978,Thriller,1
Africa,1978,World cinema,2
Africa,1980,Action,1
Africa,1980,Action/Adventure,1
Africa,1980,Adventure,1
Africa,1980,Adventure Comedy,1
Africa,1980,Biographical film,2
Africa,1980,Comedy,1
Africa,1980,Cult,1
Africa,1980,Drama,2
Africa,1980,Indie,2
Africa,1980,Martial Arts Film,1
Africa,1980,Slapstick,1
Africa,1980,World cinema,1
Africa,1981,Action,1
Africa,1981,Action/Adventure,2
Africa,1981,B-movie,1
Africa,1981,Biographical film,1
Africa,1981,Biopic [feature],1
Africa,1981,Combat Films,1
Africa,1981,Drama,3
Africa,1981,Epic,1
Africa,1981,Historical Epic,1
Africa,1981,Horror,1
Africa,1981,Indie,1
Africa,1981,Martial Arts Film,1
Africa,1981,Monster movie,1
Africa,1981,Propaganda film,1
Africa,1981,Romance Film,1
Africa,1981,Thriller,1
Africa,1981,War film,1
Africa,1981,World cinema,1
Africa,1982,Action,1
Africa,1982,Adventure,1
Africa,1982,Childhood Drama,1
Africa,1982,Crime Fiction,1
Africa,1982,Documentary,1
Africa,1982,Drama,3
Africa,1982,Short Film,1
Africa,1983,Comedy,1
Africa,1983,Comedy film,1
Africa,1983,Documentary,1
Africa,1983,Historical drama,1
Africa,1983,Indie,1
Africa,1983,Musical,1
Africa,1983,Short Film,2
Africa,1983,Thriller,1
Africa,1985,Action,2
Africa,1985,Action/Adventure,2
Africa,1985,Adventure,2
Africa,1985,Adventure Comedy,1
Africa,1985,Animation,1
Africa,1985,Comedy,2
Africa,1985,Comedy film,1
Africa,1985,Drama,1
Africa,1985,Historical drama,1
Africa,1985,Parody,1
Africa,1985,Romance Film,1
Africa,1985,Romantic comedy,1
Africa,1985,Satire,1
Africa,1985,Short Film,1
Africa,1986,Adventure,1
Africa,1986,Comedy,2
Africa,1986,Comedy-drama,1
Africa,1986,Drama,5
Africa,1986,Family Film,1
Africa,1986,History,1
Africa,1986,Romance Film,1
Africa,1986,Swashbuckler films,1
Africa,1986,War film,1
Africa,1986,World cinema,1
Africa,1987,Action,1
Africa,1987,Action/Adventure,1
Africa,1987,Adventure,3
Africa,1987,Biography,1
Africa,1987,Comedy,1
Africa,1987,Coming of age,2
Africa,1987,Crime Fiction,1
Africa,1987,Drama,5
Africa,1987,Fantasy,2
Africa,1987,Jungle Film,1
Africa,1987,Political drama,1
Africa,1987,Thriller,1
Africa,1987,World cinema,2
Africa,1988,Action/Adventure,1
Africa,1988,Adventure,2
Africa,1988,Comedy,2
Africa,1988,Crime Drama,1
Africa,1988,Crime Fiction,1
Africa,1988,Cult,1
Africa,1988,Docudrama,1
Africa,1988,Drama,6
Africa,1988,Indie,1
Africa,1988,Political drama,2
Africa,1988,Romance Film,1
Africa,1988,Sci-Fi Adventure,1
Africa,1988,Science Fiction,2
Africa,1988,Short Film,1
Africa,1988,Teen,1
Africa,1988,World cinema,2
Africa,1989,Action,2
Africa,1989,Action Thrillers,1
Africa,1989,Action/Adventure,1
Africa,1989,Comedy,1
Africa,1989,Courtroom Drama,1
Africa,1989,Documentary,1
Africa,1989,Drama,3
Africa,1989,History,1
Africa,1989,Martial Arts Film,1
Africa,1989,Mystery,1
Africa,1989,Political drama,1
Africa,1989,Political thriller,1
Africa,1989,Short Film,3
Africa,1989,Thriller,2
Africa,1990,Action,2
Africa,1990,Action Thrillers,1
Africa,1990,Action/Adventure,2
Africa,1990,Adventure,2
Africa,1990,Biographical film,1
Africa,1990,Comedy,1
Africa,1990,Cult,1
Africa,1990,Documentary,1
Africa,1990,Drama,6
Africa,1990,Family Drama,1
Africa,1990,Glamorized Spy Film,1
Africa,1990,Historical fiction,2
Africa,1990,Horror,1
Africa,1990,Indie,3
Africa,1990,Slapstick,1
Africa,1990,Spy,1
Africa,1990,Thriller,2
Africa,1990,World cinema,1
Africa,1991,Biography,1
Africa,1991,Culture & Society,1
Africa,1991,Documentary,2
Africa,1991,Drama,2
Africa,1991,Political drama,1
Africa,1991,Romance Film,1
Africa,1991,Short Film,1
Africa,1991,Social issues,1
Africa,1992,Action,1
Africa,1992,Adventure,1
Africa,1992,Animation,2
Africa,1992,Comedy film,1
Africa,1992,Crime Fiction,1
Africa,1992,Documentary,1
Africa,1992,Drama,4
Africa,1992,Family Drama,2
Africa,1992,Family Film,2
Africa,1992,Musical,1
Africa,1992,Political drama,1
Africa,1992,Short Film,2
Africa,1992,Social problem film,1
Africa,1992,Television movie,1
Africa,1992,Thriller,1
Africa,1992,World cinema,1
Africa,1993,Action,1
Africa,1993,Adventure,1
Africa,1993,Comedy,2
Africa,1993,Comedy film,1
Africa,1993,Comedy-drama,1
Africa,1993,Drama,7
Africa,1993,Horror,1
Africa,1993,Musical,1
Africa,1993,Romance Film,1
Africa,1993,Short Film,1
Africa,1993,World cinema,1
Africa,1994,Chinese Movies,1
Africa,1994,Comedy,2
Africa,1994,Documentary,2
Africa,1994,Drama,4
Africa,1994,Film adaptation,1
Africa,1994,Political drama,2
Africa,1994,World cinema,1
Africa,1995,Action/Adventure,2
Africa,1995,Adventure,2
Africa,1995,Childhood Drama,1
Africa,1995,Children's/Family,1
Africa,1995,Comedy,2
Africa,1995,Comedy film,1
Africa,1995,Coming of age,1
Africa,1995,Courtroom Drama,1
Africa,1995,Creature Film,1
Africa,1995,Cult,1
Africa,1995,Documentary,1
Africa,1995,Drama,7
Africa,1995,Fantasy,2
Africa,1995,Film adaptation,2
Africa,1995,History,1
Africa,1995,Horror,1
Africa,1995,Indie,1
Africa,1995,Period piece,1
Africa,1995,Political cinema,1
Africa,1995,Political drama,5
Africa,1995,Romance Film,1
Africa,1995,Science Fiction,1
Africa,1995,Thriller,1
Africa,1995,World cinema,3
Africa,1996,Action,1
Africa,1996,Action/Adventure,1
Africa,1996,Biographical film,1
Africa,1996,Biography,1
Africa,1996,Biopic [feature],1
Africa,1996,Comedy-drama,2
Africa,1996,Coming of age,1
Africa,1996,Documentary,1
Africa,1996,Drama,5
Africa,1996,History,1
Africa,1996,Teen,1
Africa,1996,Television movie,1
Africa,1996,Thriller,1
Africa,1996,War film,2
Africa,1996,World cinema,2
Africa,1997,Action,1
Africa,1997,Adventure,1
Africa,1997,Biography,1
Africa,1997,Comedy,1
Africa,1997,Comedy-drama,1
Africa,1997,Crime Fiction,1
Africa,1997,Culture & Society,1
Africa,1997,Drama,5
Africa,1997,Historical drama,1
Africa,1997,History,1
Africa,1997,Indie,1
Africa,1997,LGBT,1
Africa,1997,Musical,1
Africa,1997,Political drama,2
Africa,1997,Romance Film,1
Africa,1997,Short Film,1
Africa,1997,Thriller,1
Africa,1998,Action,1
Africa,1998,Action/Adventure,1
Africa,1998,Adventure,1
Africa,1998,Comedy,2
Africa,1998,Documentary,2
Africa,1998,Drama,4
Africa,1998,Family Drama,2
Africa,1998,Indie,2
Africa,1998,Period piece,1
Africa,1998,Thriller,1
Africa,1998,World cinema,1
Africa,1999,Action,1
Africa,1999,Action/Adventure,1
Africa,1999,Animation,1
Africa,1999,Combat Films,1
Africa,1999,Courtroom Drama,1
Africa,1999,Crime Fiction,1
Africa,1999,Documentary,1
Africa,1999,Drama,6
Africa,1999,Gulf War,1
Africa,1999,Mystery,1
Africa,1999,Political drama,1
Africa,1999,Romance Film,1
Africa,1999,Romantic drama,1
Africa,1999,Science Fiction,1
Africa,1999,Short Film,2
Africa,1999,Thriller,1
Africa,1999,War film,1
Africa,1999,World cinema,2
Africa,2000,Action,1
Africa,2000,Action Thrillers,1
Africa,2000,Action/Adventure,1
Africa,2000,Art film,2
Africa,2000,B-movie,1
Africa,2000,Childhood Drama,2
Africa,2000,Crime Fiction,3
Africa,2000,Documentary,1
Africa,2000,Drama,8
Africa,2000,Horror,1
Africa,2000,Indie,1
Africa,2000,LGBT,1
Africa,2000,Natural horror films,1
Africa,2000,Political drama,2
Africa,2000,Short Film,1
Africa,2000,Sports,1
Africa,2000,Thriller,1
Africa,2000,War film,1
Africa,2000,World cinema,7
Africa,2001,Action,2
Africa,2001,Adventure,1
Africa,2001,Animation,1
Africa,2001,Biographical film,1
Africa,2001,Comedy,1
Africa,2001,Drama,3
Africa,2001,Family Drama,1
Africa,2001,Fantasy,1
Africa,2001,Historical drama,1
Africa,2002,Adventure,1
Africa,2002,Art film,1
Africa,2002,Avant-garde,1
Africa,2002,B-movie,1
Africa,2002,Black comedy,1
Africa,2002,Comedy,1
Africa,2002,Creature Film,2
Africa,2002,Documentary,3
Africa,2002,Drama,7
Africa,2002,Essay Film,1
Africa,2002,Experimental film,1
Africa,2002,Family Film,1
Africa,2002,Fantasy,3
Africa,2002,Historical fiction,1
Africa,2002,Horror,2
Africa,2002,Indie,1
Africa,2002,Japanese Movies,1
Africa,2002,Music,1
Africa,2002,Natural horror films,1
Africa,2002,Romance Film,1
Africa,2002,Romantic drama,1
Africa,2002,Short Film,3
Africa,2002,World cinema,3
Africa,2003,Action,2
Africa,2003,Adventure,1
Africa,2003,Animation,1
Africa,2003,Biography,1
Africa,2003,Childhood Drama,1
Africa,2003,Children's/Family,1
Africa,2003,Comedy,5
Africa,2003,Comedy film,2
Africa,2003,Coming of age,1
Africa,2003,Crime Fiction,1
Africa,2003,Documentary,3
Africa,2003,Drama,11
Africa,2003,Family Drama,1
Africa,2003,Family Film,4
Africa,2003,Horror,1
Africa,2003,Indie,2
Africa,2003,LGBT,2
Africa,2003,Music,1
Africa,2003,Period piece,2
Africa,2003,Road movie,1
Africa,2003,Romance Film,1
Africa,2003,Science Fiction,1
Africa,2003,Short Film,2
Africa,2003,Stop motion,1
Africa,2003,Thriller,1
Africa,2003,World cinema,3
Africa,2004,Action,2
Africa,2004,Action/Adventure,1
Africa,2004,Art film,1
Africa,2004,Biographical film,1
Africa,2004,Biography,1
Africa,2004,Comedy,3
Africa,2004,Comedy film,1
Africa,2004,Comedy-drama,1
Africa,2004,Coming of age,1
Africa,2004,Culture & Society,1
Africa,2004,Disaster,1
Africa,2004,Docudrama,2
Africa,2004,Documentary,2
Africa,2004,Drama,21
Africa,2004,Ensemble Film,1
Africa,2004,Film adaptation,2
Africa,2004,History,1
Africa,2004,Horror,3
Africa,2004,Indie,3
Africa,2004,Journalism,1
Africa,2004,Media Studies,1
Africa,2004,Monster movie,1
Africa,2004,Music,1
Africa,2004,Natural horror films,1
Africa,2004,Political cinema,1
Africa,2004,Political drama,5
Africa,2004,Romance Film,4
Africa,2004,Romantic drama,1
Africa,2004,Science Fiction,1
Africa,2004,Short Film,2
Africa,2004,Television movie,1
Africa,2004,Thriller,3
Africa,2004,War film,4
Africa,2004,World cinema,5
Africa,2005,Action,2
Africa,2005,Action/Adventure,2
Africa,2005,Adventure,1
Africa,2005,Animation,7
Africa,2005,Biography,1
Africa,2005,Comedy,2
Africa,2005,Crime Drama,1
Africa,2005,Crime Fiction,1
Africa,2005,Culture & Society,2
Africa,2005,Disaster,1
Africa,2005,Documentary,6
Africa,2005,Drama,10
Africa,2005,Education,1
Africa,2005,Family Film,1
Africa,2005,Fantasy,1
Africa,2005,Graphic & Applied Arts,1
Africa,2005,Heist,2
Africa,2005,Horror,3
Africa,2005,Indie,1
Africa,2005,Journalism,1
Africa,2005,Musical,1
Africa,2005,Natural horror films,1
Africa,2005,Political drama,2
Africa,2005,Romance Film,3
Africa,2005,Romantic drama,2
Africa,2005,Romantic fantasy,1
Africa,2005,Science Fiction,4
Africa,2005,Short Film,10
Africa,2005,Social issues,2
Africa,2005,Teen,2
Africa,2005,Television movie,1
Africa,2005,Thriller,4
Africa,2005,War film,1
Africa,2005,World cinema,3
Africa,2006,Action,5
Africa,2006,Action Thrillers,1
Africa,2006,Action/Adventure,2
Africa,2006,Animation,1
Africa,2006,Biography,3
Africa,2006,Chinese Movies,1
Africa,2006,Christian film,1
Africa,2006,Comedy,1
Africa,2006,Comedy film,2
Africa,2006,Comedy-drama,1
Africa,2006,Courtroom Drama,1
Africa,2006,Culture & Society,1
Africa,2006,Documentary,10
Africa,2006,Drama,22
Africa,2006,Family Film,1
Africa,2006,Gay Themed,1
Africa,2006,History,2
Africa,2006,Horror,1
Africa,2006,Illnesses & Disabilities,1
Africa,2006,Indie,2
Africa,2006,Interpersonal Relationships,1
Africa,2006,LGBT,2
Africa,2006,Natural horror films,1
Africa,2006,Political drama,1
Africa,2006,Political thriller,1
Africa,2006,Romance Film,2
Africa,2006,Short Film,9
Africa,2006,Slice of life story,1
Africa,2006,Social problem film,2
Africa,2006,Thriller,3
Africa,2006,War film,3
Africa,2006,World cinema,6
Africa,2007,Action,3
Africa,2007,Action/Adventure,3
Africa,2007,Adventure,2
Africa,2007,Animation,3
Africa,2007,Art film,1
Africa,2007,B-movie,1
Africa,2007,Biographical film,1
Africa,2007,Black comedy,1
Africa,2007,Childhood Drama,1
Africa,2007,Comedy,4
Africa,2007,Costume drama,1
Africa,2007,Disaster,1
Africa,2007,Docudrama,1
Africa,2007,Documentary,14
Africa,2007,Drama,19
Africa,2007,Ensemble Film,1
Africa,2007,Epic,1
Africa,2007,Family Drama,1
Africa,2007,Fantasy,1
Africa,2007,Fantasy Comedy,1
Africa,2007,Feature film,1
Africa,2007,Film \u00e0 clef,1
Africa,2007,Film adaptation,1
Africa,2007,Gay,1
Africa,2007,Gay Interest,1
Africa,2007,Gay Themed,1
Africa,2007,Historical Epic,1
Africa,2007,Historical fiction,1
Africa,2007,Horror,2
Africa,2007,Indie,1
Africa,2007,LGBT,1
Africa,2007,Period piece,3
Africa,2007,Political drama,1
Africa,2007,Psychological horror,1
Africa,2007,Romance Film,2
Africa,2007,Short Film,8
Africa,2007,Slice of life story,1
Africa,2007,Social problem film,1
Africa,2007,Stop motion,1
Africa,2007,Sword and Sandal,1
Africa,2007,Teen,1
Africa,2007,Thriller,4
Africa,2007,War film,3
Africa,2007,World cinema,7
Africa,2008,Action,5
Africa,2008,Action Thrillers,1
Africa,2008,Action/Adventure,4
Africa,2008,Adventure,3
Africa,2008,Animation,1
Africa,2008,Comedy,4
Africa,2008,Comedy film,2
Africa,2008,Costume drama,1
Africa,2008,Crime Fiction,1
Africa,2008,Crime Thriller,1
Africa,2008,Disaster,1
Africa,2008,Documentary,16
Africa,2008,Doomsday film,1
Africa,2008,Drama,19
Africa,2008,Fantasy,1
Africa,2008,Fantasy Adventure,1
Africa,2008,Fantasy Comedy,1
Africa,2008,Film adaptation,2
Africa,2008,Gangster Film,1
Africa,2008,Horror,1
Africa,2008,Indie,2
Africa,2008,LGBT,2
Africa,2008,Music,1
Africa,2008,Musical,2
Africa,2008,Mystery,2
Africa,2008,Parody,1
Africa,2008,Period piece,1
Africa,2008,Plague,1
Africa,2008,Political drama,1
Africa,2008,Romance Film,3
Africa,2008,Romantic drama,1
Africa,2008,Satire,1
Africa,2008,Science Fiction,3
Africa,2008,Short Film,13
Africa,2008,Sports,1
Africa,2008,Swashbuckler films,1
Africa,2008,Thriller,5
Africa,2008,World cinema,2
Africa,2009,Action,3
Africa,2009,Animation,5
Africa,2009,Biographical film,2
Africa,2009,Biography,1
Africa,2009,Biopic [feature],1
Africa,2009,Comedy,1
Africa,2009,Comedy film,2
Africa,2009,Documentary,8
Africa,2009,Drama,22
Africa,2009,Film adaptation,1
Africa,2009,Gay,1
Africa,2009,Gay Interest,1
Africa,2009,Gay Themed,1
Africa,2009,History,1
Africa,2009,Horror,2
Africa,2009,Indie,4
Africa,2009,LGBT,1
Africa,2009,Marriage Drama,2
Africa,2009,Mystery,1
Africa,2009,Period piece,2
Africa,2009,Political drama,2
Africa,2009,Psychological thriller,2
Africa,2009,Romance Film,3
Africa,2009,Romantic comedy,1
Africa,2009,Romantic drama,2
Africa,2009,Sci-Fi Adventure,1
Africa,2009,Science Fiction,2
Africa,2009,Short Film,9
Africa,2009,Sports,2
Africa,2009,Supernatural,1
Africa,2009,Thriller,4
Africa,2009,War film,1
Africa,2009,World cinema,6
Africa,2010,Action,3
Africa,2010,Action/Adventure,1
Africa,2010,Adventure,3
Africa,2010,Biographical film,2
Africa,2010,Biography,2
Africa,2010,Comedy,1
Africa,2010,Comedy film,3
Africa,2010,Coming of age,3
Africa,2010,Crime Drama,1
Africa,2010,Crime Fiction,2
Africa,2010,Culture & Society,2
Africa,2010,Documentary,16
Africa,2010,Drama,24
Africa,2010,Family Drama,1
Africa,2010,Family Film,1
Africa,2010,Fantasy,2
Africa,2010,Fictional film,1
Africa,2010,Film adaptation,1
Africa,2010,Film noir,2
Africa,2010,Historical fiction,1
Africa,2010,History,2
Africa,2010,Horror,2
Africa,2010,Indie,3
Africa,2010,Interpersonal Relationships,2
Africa,2010,Musical,1
Africa,2010,Political drama,3
Africa,2010,Political thriller,3
Africa,2010,Psychological thriller,1
Africa,2010,Religious Film,1
Africa,2010,Road movie,2
Africa,2010,Romance Film,1
Africa,2010,Science Fiction,1
Africa,2010,Short Film,13
Africa,2010,Sports,1
Africa,2010,Suspense,1
Africa,2010,Thriller,4
Africa,2010,War film,2
Africa,2010,World cinema,8
Africa,2011,Action,2
Africa,2011,Adventure,1
Africa,2011,Biographical film,1
Africa,2011,Comedy,2
Africa,2011,Comedy film,1
Africa,2011,Coming of age,1
Africa,2011,Crime Fiction,2
Africa,2011,Detective fiction,1
Africa,2011,Documentary,5
Africa,2011,Drama,18
Africa,2011,Epic,1
Africa,2011,Family Film,3
Africa,2011,Indie,1
Africa,2011,Mystery,1
Africa,2011,Period piece,1
Africa,2011,Political thriller,1
Africa,2011,Romance Film,1
Africa,2011,Romantic drama,1
Africa,2011,Short Film,5
Africa,2011,Thriller,1
Africa,2011,World cinema,2
Africa,2012,Action,2
Africa,2012,Action/Adventure,1
Africa,2012,Adventure,1
Africa,2012,Comedy film,1
Africa,2012,Crime Fiction,2
Africa,2012,Documentary,2
Africa,2012,Drama,4
Africa,2012,Historical drama,1
Africa,2012,Historical fiction,1
Africa,2012,History,2
Africa,2012,Musical,1
Africa,2012,Mystery,1
Africa,2012,News,1
Africa,2012,Short Film,1
Africa,2012,Thriller,3
Africa,2013,Adventure,1
Africa,2013,Animation,1
Africa,2013,Children's,1
Africa,2013,Family Film,1
East and Southeast Asia,1905,Drama,1
East and Southeast Asia,1905,Romance Film,1
East and Southeast Asia,1913,Drama,1
East and Southeast Asia,1913,Indie,1
East and Southeast Asia,1913,Silent film,1
East and Southeast Asia,1917,Anime,1
East and Southeast Asia,1917,Japanese Movies,1
East and Southeast Asia,1919,Filipino Movies,1
East and Southeast Asia,1919,Romance Film,1
East and Southeast Asia,1920,Black-and-white,1
East and Southeast Asia,1920,Indie,1
East and Southeast Asia,1920,Silent film,1
East and Southeast Asia,1921,Action,1
East and Southeast Asia,1921,Short Film,1
East and Southeast Asia,1922,Animation,1
East and Southeast Asia,1922,Black-and-white,1
East and Southeast Asia,1922,Chinese Movies,2
East and Southeast Asia,1922,Comedy film,1
East and Southeast Asia,1922,Indie,1
East and Southeast Asia,1922,Short Film,2
East and Southeast Asia,1922,Silent film,1
East and Southeast Asia,1923,Black-and-white,1
East and Southeast Asia,1923,Drama,1
East and Southeast Asia,1923,Indie,1
East and Southeast Asia,1923,Japanese Movies,1
East and Southeast Asia,1923,Short Film,1
East and Southeast Asia,1923,Silent film,1
East and Southeast Asia,1924,Animation,1
East and Southeast Asia,1924,Black-and-white,1
East and Southeast Asia,1924,Chinese Movies,2
East and Southeast Asia,1924,Short Film,1
East and Southeast Asia,1926,Action,2
East and Southeast Asia,1926,Avant-garde,1
East and Southeast Asia,1926,Black-and-white,4
East and Southeast Asia,1926,Chinese Movies,1
East and Southeast Asia,1926,Drama,4
East and Southeast Asia,1926,Experimental film,1
East and Southeast Asia,1926,Fantasy,1
East and Southeast Asia,1926,Filipino Movies,1
East and Southeast Asia,1926,Horror,1
East and Southeast Asia,1926,Indie,3
East and Southeast Asia,1926,Japanese Movies,1
East and Southeast Asia,1926,Short Film,1
East and Southeast Asia,1926,Silent film,4
East and Southeast Asia,1926,Surrealism,1
East and Southeast Asia,1927,Black-and-white,6
East and Southeast Asia,1927,Chinese Movies,1
East and Southeast Asia,1927,Drama,3
East and Southeast Asia,1927,Historical Epic,1
East and Southeast Asia,1927,Indie,4
East and Southeast Asia,1927,Japanese Movies,3
East and Southeast Asia,1927,Period piece,1
East and Southeast Asia,1927,Short Film,1
East and Southeast Asia,1927,Silent film,8
East and Southeast Asia,1927,World cinema,1
East and Southeast Asia,1928,Adventure,1
East and Southeast Asia,1928,Black-and-white,2
East and Southeast Asia,1928,Comedy,1
East and Southeast Asia,1928,Drama,2
East and Southeast Asia,1928,Japanese Movies,5
East and Southeast Asia,1928,Martial Arts Film,1
East and Southeast Asia,1928,Melodrama,1
East and Southeast Asia,1928,Short Film,2
East and Southeast Asia,1928,Silent film,5
East and Southeast Asia,1929,Action,2
East and Southeast Asia,1929,Black-and-white,4
East and Southeast Asia,1929,Drama,3
East and Southeast Asia,1929,Indie,3
East and Southeast Asia,1929,Japanese Movies,3
East and Southeast Asia,1929,Short Film,2
East and Southeast Asia,1929,Silent film,5
East and Southeast Asia,1930,Action,3
East and Southeast Asia,1930,Black-and-white,6
East and Southeast Asia,1930,Chinese Movies,3
East and Southeast Asia,1930,Drama,4
East and Southeast Asia,1930,Indie,6
East and Southeast Asia,1930,Japanese Movies,3
East and Southeast Asia,1930,Martial Arts Film,1
East and Southeast Asia,1930,Silent film,6
East and Southeast Asia,1930,Wuxia,3
East and Southeast Asia,1931,Action,4
East and Southeast Asia,1931,Art film,1
East and Southeast Asia,1931,Black-and-white,6
East and Southeast Asia,1931,Chinese Movies,3
East and Southeast Asia,1931,Comedy,1
East and Southeast Asia,1931,Comedy film,1
East and Southeast Asia,1931,Drama,5
East and Southeast Asia,1931,Indie,5
East and Southeast Asia,1931,Japanese Movies,1
East and Southeast Asia,1931,Romance Film,2
East and Southeast Asia,1931,Silent film,6
East and Southeast Asia,1931,World cinema,1
East and Southeast Asia,1932,Art film,1
East and Southeast Asia,1932,Avant-garde,1
East and Southeast Asia,1932,Black-and-white,2
East and Southeast Asia,1932,Comedy,1
East and Southeast Asia,1932,Culture & Society,1
East and Southeast Asia,1932,Drama,5
East and Southeast Asia,1932,Experimental film,1
East and Southeast Asia,1932,Indie,2
